Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('NAFTIFINE HYDROCHLORIDE', 'ATM')",0.349192492,0.060851054,0.264268502,0.019632715,0,0,0,0,0.121019108,0.390625,0.497816594,0.659680639,0,0,0.453098591,0.670442992,1.02E-05,0.231744574,1
"('BENDAMUSTINE', 'ATM')",0.349192492,0.18288524,0.264268502,0.131612397,0,0,0,0,0.859872611,0.390625,0.871906841,0.912175649,0,0,0.56310519,0.670442992,0.000268503,0.231744574,1
"('TALAZOPARIB', 'ATM')",0.42422169,0.185181848,0.392356298,0.159356793,0,0,0.42768,0.106027534,0.691082803,0.390625,0.794759825,0.859281437,0,0.86913229,0.68851945,0.670442992,5.82E-05,0.231744574,1
"('TALAZOPARIB', 'ERBB2')",0.599037262,0.53473519,0.495852984,0.471460849,0,0,0.03564,0.008150557,0.691082803,1,0.858806405,0.903193613,0,0.86913229,0.68851945,0.773588067,5.82E-05,0.630828145,1
"('NIRAPARIB', 'ATM')",0.53611318,0.205135773,0.452894932,0.188428948,0,0,0.4752,0.129232572,0.77388535,0.390625,0.832605531,0.885229541,0,0.785206259,0.552873824,0.670442992,7.26E-05,0.231744574,1
"('TEMOZOLOMIDE', 'ATM')",0.430032946,0.185848102,0.389841192,0.163213388,0,0,0,0,0.707006369,0.390625,0.802037846,0.864271457,0,0,0.54245103,0.670442992,5.07E-06,0.231744574,1
"('IBRUTINIB', 'ATM')",0.548523207,0.218761613,0.445818449,0.204020229,0,0,0.001536,0.000596758,0.808917197,0.390625,0.848617176,0.896207585,0,0.921763869,0.705405267,0.670442992,9.62E-05,0.231744574,1
"('IBRUTINIB', 'ERBB2')",0.684614013,0.607114202,0.560322203,0.572160281,0,0,0.001728,0.000671353,0.808917197,1,0.912663755,0.94011976,0,0.921763869,0.705405267,0.773588067,9.62E-05,0.630828145,1
"('PERMETHRIN', 'ATM')",0.033755274,0.011219621,0.230209052,0.021578096,0,0,0,0,0.248407643,0.390625,0.56768559,0.70758483,0,0,0.481595473,0.670442992,9.62E-05,0.231744574,1
"('METFORMIN', 'ATM')",0,0,0.001220805,1.79E-06,0,0,0.000384,0.000173404,0.00955414,0.390625,0,0.193612774,0,0.564722617,0.26489594,0.670442992,0.008201985,0.231744574,1
"('METFORMIN', 'ERBB2')",0,0,0.001220805,1.79E-06,0,0,0.00096,0.000433509,0.00955414,1,0,0.23253493,0,0.564722617,0.26489594,0.773588067,0.008201985,0.630828145,1
"('MITOTANE', 'ATM')",0,0,0.158226678,0.001352427,0,0,0,0,0.012738854,0.390625,0,0.415169661,0,0,0.360470355,0.670442992,0,0.231744574,1
"('ESTRADIOL BENZOATE', 'ATM')",0.411392405,0.095976855,0.313670046,0.090068873,0,0,0,0,0.557324841,0.390625,0.733624454,0.817365269,0,0,0.532724015,0.670442992,0.000156878,0.231744574,1
"('DIPYRIDAMOLE', 'ATM')",0.638753652,0.215604128,0.438959704,0.203895899,0,0,0,0,0.77388535,0.390625,0.832605531,0.885229541,0,0,0.553472749,0.670442992,0.003624776,0.231744574,1
"('ILOPERIDONE', 'INT2')",0,0,0,0,0,0,0,0,0.901273885,0.03125,0,0,0,0,0.714825578,0.758462045,0.000128721,0,1
"('COBIMETINIB', 'NF1')",0.225989425,0.189681842,0.195629399,0.191430114,0,0,0,0,0.869426752,0.265625,0.879184862,0.917165669,0,0,0.564618741,0.668114054,4.05E-05,0.026768416,1
"('DABRAFENIB', 'NF1')",0.229535865,0.136021225,0.170907139,0.081998011,0,0,0,0,0.372611465,0.265625,0.612809316,0.756487026,0,0,0.49815006,0.668114054,3.29E-05,0.026768416,1
"('PEXIDARTINIB', 'NF1')",0.179300075,0.158226682,0.135947355,0.106332009,0,0,0,0,0.47133758,0.265625,0.697234352,0.79241517,0,0,0.512693542,0.668114054,2.53E-05,0.026768416,1
"('VINBLASTINE', 'NF1')",0.273417722,0.237530295,0.279266802,0.25557529,0,0,0,0,0.99044586,0.265625,0.903930131,0.934131737,0,0,0.585125157,0.668114054,1.27E-05,0.026768416,1
"('CALCITRIOL', 'GDF15')",0.16800166,0.027404853,0.200367963,0.020734018,0,0,0,0,0.391719745,0.046875,0.491994178,0.651696607,0,0,0.514706906,0.660277499,7.60E-05,0,1
"('GONADORELIN ACETATE', 'INHBE')",0,0,0,0,0,0,0,0,0.961783439,0.015625,0,0,0,0,0.592885594,0.663123113,0.000465607,0,1
"('FLUCYTOSINE', 'DNMT1')",0.468543359,0.174002029,0.48879245,0.140234005,0,0,0,0,0.449044586,0.171875,0.634643377,0.75748503,0,0,0.523092772,0.66947063,2.53E-05,0.028618966,1
"('DECITABINE', 'DNMT1')",0.88872815,0.376216452,0.694170943,0.281829778,0,0,0,0,0.894904459,0.171875,0.85007278,0.897205589,0,0,0.581729461,0.66947063,9.88E-05,0.028618966,1
"('PROCAINAMIDE', 'DNMT1')",0.379746835,0.150954042,0.337491702,0.174916323,0,0,0,0,0.589171975,0.171875,0.710334789,0.801397206,0,0,0.540379651,0.66947063,0.00022325,0.028618966,1
"('FLOXURIDINE', 'DNMT1')",0.889911776,0.409345288,0.873014717,0.353124853,0,0,0.000344,6.72E-05,0.888535032,0.171875,0.847161572,0.895209581,0,0.446657183,0.726453123,0.66947063,7.43E-05,0.028618966,1
"('FLOXURIDINE', 'ERBB2')",0.610035077,0.614427846,0.596787216,0.636081939,0,0,0.000258,5.04E-05,0.888535032,1,0.949053857,0.96506986,0,0.725462304,0.726453123,0.773588067,7.43E-05,0.630828145,1
"('PROCAINE', 'DNMT1')",0.675105486,0.153542683,0.371735299,0.18919636,0,0,0,0,0.585987261,0.171875,0.708879185,0.800399202,0,0,0.534779268,0.66947063,0.00022325,0.028618966,1
"('IFOSFAMIDE', 'DNMT1')",0.499578059,0.275818415,0.468611771,0.247786343,0,0,0,0,0.719745223,0.171875,0.770014556,0.842315369,0,0,0.556172418,0.66947063,6.84E-05,0.028618966,1
"('HYDROXYUREA', 'DNMT1')",0,0,0.230963217,0.004085931,0,0,0,0,0.025477707,0.171875,0,0.569860279,0,0,0.401901978,0.66947063,0,0.028618966,1
"('CEPHALOTHIN', 'DNMT1')",0.500078137,0.302364838,0.460149794,0.310180787,0,0,0,0,0.837579618,0.171875,0.823871907,0.879241517,0,0,0.573748716,0.66947063,0.000109614,0.028618966,1
"('AMINOCAPROIC ACID', 'TPA')",0.385774563,0.118844438,0.27967546,0.040102275,0,0,0,0,0.22611465,0.15625,0.566229985,0.689620758,0,0,0.488575176,0.675051184,0.000134755,0.000527516,1
"('ILOPROST', 'TPA')",0.385774563,0.185827784,0.27967546,0.06792518,0,0,0,0,0.385350318,0.15625,0.639010189,0.75249501,0,0,0.50782132,0.675051184,3.55E-05,0.000527516,1
"('NAPROXEN', 'TPA')",0.370484718,0.088389183,0.318928155,0.035882086,0,0,0,0,0.21656051,0.15625,0.294032023,0.68762475,0,0,0.49053867,0.675051184,0,0.000527516,1
"('EPOETIN BETA', 'TPA')",0.361663653,0.14627078,0.366021046,0.152425182,0,0,0,0,0.958598726,0.15625,0.901018923,0.932135729,0,0,0.592885594,0.675051184,8.11E-05,0.000527516,1
"('MELPHALAN', 'TPA')",0.53164557,0.167770821,0.440606754,0.111531137,0,0,0,0,0.617834395,0.15625,0.745269287,0.825349301,0,0,0.546904447,0.675051184,7.85E-05,0.000527516,1
"('DEXIBUPROFEN', 'TPA')",0.368451802,0.060102785,0.263115728,0.008118533,0,0,0,0,0.063694268,0.15625,0.147016012,0.515968064,0,0,0.418914431,0.675051184,1.52E-05,0.000527516,1
"('RALOXIFENE', 'TPA')",0.392110686,0.16940072,0.396723753,0.173996099,0,0,0,0,0.885350318,0.15625,0.867540029,0.909181637,0,0,0.583271531,0.675051184,7.60E-05,0.000527516,1
"('DOBUTAMINE', 'GNAS1')",0.03397305,0.005541769,0.079474443,0.00959756,0,0,0,0,0.777070064,0.109375,0.682678311,0.78243513,0,0,0.707491489,0.776320216,0.000156878,0.060170666,1
"('AMITRIPTYLINE HYDROCHLORIDE', 'GNAS1')",0.031581206,0.005151606,0.130748278,0.006963053,0,0,0,0,0.207006369,0.109375,0.422125182,0.632734531,0,0,0.598197029,0.776320216,5.07E-06,0.060170666,1
"('MIFEPRISTONE', 'GNAS1')",0.216578195,0.055291252,0.170541232,0.031736506,0,0,0,0,0.684713376,0.109375,0.682678311,0.78243513,0,0,0.696067588,0.776320216,0.000265487,0.060170666,1
"('ALITRETINOIN', 'IBP3')",0,0,0.02976731,4.36E-05,0,0,0,0,0.156050955,0.046875,0,0.447105788,0,0,0.467513701,0.653084323,1.77E-05,0.006166709,1
"('LUSUTROMBOPAG', 'PROS')",0.590717299,0.127855015,0.505348731,0.122850868,0,0,0,0,0.917197452,0.109375,0.818049491,0.875249501,0,0,0.585743796,0.670150986,5.99E-05,1.79E-05,1
"('AVATROMBOPAG', 'PROS')",0.590717299,0.096359292,0.505348731,0.103985887,0,0,0,0,0.840764331,0.109375,0.818049491,0.875249501,0,0,0.571916022,0.670150986,7.93E-05,1.79E-05,1
"('MENADIOL SODIUM DIPHOSPHATE', 'PROS')",0.410537119,0.114046245,0.226857205,0.020566934,0,0,0,0,0.136942675,0.109375,0.312954876,0.628742515,0,0,0.481595473,0.670150986,0.000106597,1.79E-05,1
"('MENADIONE', 'PROS')",0.410537119,0.125532763,0.226857205,0.014455148,0,0,0,0,0.098726115,0.109375,0.295487627,0.578842315,0,0,0.449058656,0.670150986,1.02E-05,1.79E-05,1
"('ESTRADIOL', 'PROS')",0.383167978,0.165261066,0.366358498,0.083449459,0,0,0,0,0.436305732,0.109375,0.449781659,0.748502994,0,0,0.513555901,0.670150986,0.000203137,1.79E-05,1
"('ANISTREPLASE', 'PAI1')",0.836031792,0.419764855,0.847806888,0.391045141,0,0,0,0,0.955414013,0.296875,0.896652111,0.929141717,0,0,0.595381612,0.677627716,4.05E-05,0.071877664,1
"('RETEPLASE', 'PAI1')",0.619746835,0.357648564,0.512018205,0.322317519,0,0,0,0,0.821656051,0.296875,0.844250364,0.893213573,0,0,0.574972383,0.677627716,1.52E-05,0.071877664,1
"('CETRORELIX', 'PAI1')",0.836031792,0.40448036,0.847806888,0.384080275,0,0,0,0,0.936305732,0.296875,0.896652111,0.929141717,0,0,0.589463624,0.677627716,8.11E-05,0.071877664,1
"('DEFIBROTIDE', 'PAI1')",0.737793852,0.326115529,0.537974684,0.335855825,0,0,0,0,0.796178344,0.296875,0.832605531,0.885229541,0,0,0.568260697,0.677627716,7.34E-05,0.071877664,1
"('ORLISTAT', 'PAI1')",0.446051838,0.259602448,0.458107293,0.230754649,0,0,0,0,0.611464968,0.296875,0.748180495,0.827345309,0,0,0.553173241,0.677627716,0.000422365,0.071877664,1
"('LEVOTHYROXINE', 'PAI1')",0.395183698,0.231966461,0.35325287,0.212624129,0,0,0,0,0.573248408,0.296875,0.730713246,0.815369261,0,0,0.550183138,0.677627716,0.000222244,0.071877664,1
"('FIBRINOLYSIN HUMAN', 'PAI1')",0,0,0,0,0,0,0,0,0,0.296875,0,0,0,0,0.05853452,0.677627716,0,0.071877664,1
"('NIMODIPINE', 'PAI1')",0.430379747,0.290489914,0.405063291,0.261007539,0,0,0,0,0.630573248,0.296875,0.756914119,0.833333333,0,0,0.551677053,0.677627716,0.000240346,0.071877664,1
"('HYDROCHLOROTHIAZIDE', 'PAI1')",0.387192852,0.236118351,0.345690882,0.189095291,0,0,0,0,0.458598726,0.296875,0.678311499,0.779441118,0,0,0.524545951,0.677627716,0.001831384,0.071877664,1
"('HYALURONIDASE', 'TGFB1')",0.333702532,0.153226131,0.317907661,0.164312702,0,0,0,0,0.78343949,0.34375,0.832605531,0.885229541,0,0,0.56795669,0.677727206,0.000154867,0.092377584,1
"('RAMIPRIL', 'TGFB1')",0.585443038,0.214876959,0.557732739,0.22902934,0,0,0,0,0.901273885,0.34375,0.886462882,0.922155689,0,0,0.579574533,0.677727206,0.000176991,0.092377584,1
"('AMIFOSTINE', 'TGFB1')",0.07264722,0.011850397,0.201532888,0.036853244,0,0,0,0,0.178343949,0.34375,0.534206696,0.682634731,0,0,0.466144333,0.677727206,0.000208166,0.092377584,1
"('TOREMIFENE', 'TGFB1')",0.347628944,0.117174101,0.324859956,0.118536235,0,0,0,0,0.48089172,0.34375,0.694323144,0.790419162,0,0,0.522802397,0.677727206,0.000136766,0.092377584,1
"('TERAZOSIN', 'TGFB1')",0.393149665,0.262867672,0.387333664,0.272926134,0,0,0,0,0.894904459,0.34375,0.883551674,0.920159681,0,0,0.577117418,0.677727206,0,0.092377584,1
"('HYDROCORTISONE', 'TGFB1')",0.438314755,0.216909365,0.413458124,0.154531076,0,0,2.40E-05,6.64E-06,0.576433121,0.34375,0.737991266,0.820359281,0,0.813655761,0.814593636,0.677727206,0.061145943,0.092377584,1
"('HYDROCORTISONE', 'APOB')",0.382330147,0.160554247,0.353315497,0.156388062,0,0,0,0,0.576433121,0.234375,0.733624454,0.817365269,0,0,0.814593636,0.761339272,0.061145943,0.661593098,1
"('HYDROCORTISONE', 'ERBB2')",0.357408786,0.159027191,0.364878914,0.296267264,0,0,8.40E-05,2.32E-05,0.576433121,1,0.806404658,0.867265469,0,0.813655761,0.814593636,0.773588067,0.061145943,0.630828145,1
"('RITUXIMAB', 'TGFB1')",0.417591022,0.283672098,0.419310682,0.285225505,0,0,0,0,0.910828025,0.34375,0.890829694,0.925149701,0,0,0.584815984,0.677727206,1.94E-05,0.092377584,1
"('PIOGLITAZONE', 'TGFB1')",0.284300018,0.169114986,0.303156545,0.234560437,0,0,0,0,0.859872611,0.34375,0.867540029,0.909181637,0,0,0.577424227,0.677727206,0.00015185,0.092377584,1
"('CLADRIBINE', 'TGFB1')",0.407533189,0.246862258,0.366205768,0.268721723,0,0,0,0,0.901273885,0.34375,0.886462882,0.922155689,0,0,0.578652404,0.677727206,6.84E-05,0.092377584,1
"('TRIAMCINOLONE', 'TGFB1')",0.427883758,0.171914856,0.416307851,0.153763563,0,0,0,0,0.573248408,0.34375,0.736535662,0.819361277,0,0,0.547202063,0.677727206,0.000190064,0.092377584,1
"('MELATONIN', 'TGFB1')",0.444955888,0.286559412,0.420020952,0.249970287,0,0,0,0,0.904458599,0.34375,0.887918486,0.923153693,0,0,0.581729461,0.677727206,0.000156878,0.092377584,1
"('ENTACAPONE', 'COMT')",0.582278481,0.343193292,0.41622289,0.325394609,0,0,0,0,0.630573248,0.484375,0.772925764,0.844311377,0,0,0.656864823,0.763479986,7.85E-05,0.207498405,1
"('OPICAPONE', 'COMT')",0.582278481,0.272055981,0.41622289,0.360448672,0,0,0,0,0.700636943,0.484375,0.804949054,0.866267465,0,0,0.663520131,0.763479986,3.04E-05,0.207498405,1
"('SUFENTANIL', 'COMT')",0.747042955,0.597358074,0.477265879,0.450091856,0,0,0,0,0.796178344,0.484375,0.848617176,0.896207585,0,0,0.674257649,0.763479986,5.32E-05,0.207498405,1
"('REMIFENTANIL', 'COMT')",0.747042955,0.554047312,0.477265879,0.464059103,0,0,0,0,0.812101911,0.484375,0.855895197,0.901197605,0,0,0.682723522,0.763479986,4.56E-05,0.207498405,1
"('MODAFINIL', 'COMT')",0.065822785,0.020274411,0.23863294,0.050331155,0,0,0,0,0.149681529,0.484375,0.416302766,0.684630739,0,0,0.568260697,0.763479986,5.07E-05,0.207498405,1
"('BENZTROPINE', 'COMT')",0.481427682,0.456991102,0.360486948,0.357509126,0,0,0,0,0.652866242,0.484375,0.783114993,0.851297405,0,0,0.652891971,0.763479986,0.000328841,0.207498405,1
"('ADEMETIONINE', 'COMT')",0.52883263,0.57662421,0.483341561,0.59587639,0,0,0,0,0.952229299,0.484375,0.898107715,0.930139721,0,0,0.704016715,0.763479986,1.52E-05,0.207498405,1
"('VENLAFAXINE', 'COMT')",0.473662719,0.466921283,0.358102971,0.349206565,0,0,0,0,0.671974522,0.484375,0.791848617,0.857285429,0,0,0.668204239,0.763479986,0.000166935,0.207498405,1
"('BUPRENORPHINE', 'COMT')",0.603278689,0.676033169,0.503742934,0.565833878,0,0,0,0,0.904458599,0.484375,0.898107715,0.930139721,0,0,0.697101058,0.763479986,1.02E-05,0.207498405,1
"('TRIHEXYPHENIDYL', 'COMT')",0.515212081,0.505361909,0.384885556,0.326170295,0,0,0,0,0.538216561,0.484375,0.730713246,0.815369261,0,0,0.634875524,0.763479986,9.88E-05,0.207498405,1
"('FLUVOXAMINE', 'COMT')",0.433996384,0.242958658,0.324213941,0.244019199,0,0,0,0,0.449044586,0.484375,0.633187773,0.78742515,0,0,0.623572393,0.763479986,8.11E-05,0.207498405,1
"('FENTANYL', 'COMT')",0.693858415,0.645571383,0.518342041,0.406439146,0,0,0,0,0.636942675,0.484375,0.775836972,0.846307385,0,0,0.646304159,0.763479986,0.000141794,0.207498405,1
"('SUMATRIPTAN', 'COMT')",0.412564463,0.417297736,0.327279793,0.368730539,0,0,0,0,0.652866242,0.484375,0.783114993,0.851297405,0,0,0.65520762,0.763479986,0.000365044,0.207498405,1
"('BUPROPION', 'COMT')",0.261603376,0.043224025,0.198380907,0.002796926,0,0,0,0,0.025477707,0.484375,0.368267831,0.551896208,0,0,0.520192909,0.763479986,0.000435438,0.207498405,1
"('DIACETYLMORPHINE', 'COMT')",0.654545454,0.685644899,0.455767417,0.539700477,0,0,0,0,0.894904459,0.484375,0.893740902,0.927145709,0,0,0.695723316,0.763479986,0.000610418,0.207498405,1
"('RISPERIDONE', 'COMT')",0.536830868,0.601525073,0.436109317,0.550836554,0,0,0,0,0.824840764,0.484375,0.861717613,0.905189621,0,0,0.677635818,0.763479986,0.000894006,0.207498405,1
"('QUETIAPINE', 'COMT')",0.564195298,0.448761461,0.421478123,0.44109769,0,0,0,0,0.671974522,0.484375,0.791848617,0.857285429,0,0,0.659189344,0.763479986,0.002191923,0.207498405,1
"('NOREPINEPHRINE', 'COMT')",0.358325219,0.150588795,0.348518649,0.144187675,0,0,0,0,0.340764331,0.484375,0.618631732,0.750499002,0,0,0.610488454,0.763479986,0.000967417,0.207498405,1
"('LEVODOPA', 'COMT')",0.362743246,0.179683953,0.324385483,0.244369596,0,0,0,0,0.525477707,0.484375,0.72489083,0.811377246,0,0,0.644663736,0.763479986,0.001079072,0.207498405,1
"('OLANZAPINE', 'COMT')",0.574343472,0.409811251,0.452261514,0.393087914,0,0,0,0,0.633757962,0.484375,0.774381368,0.845309381,0,0,0.642698651,0.763479986,0.013475764,0.207498405,1
"('BACITRACIN', 'IDE')",0.364556962,0.059467449,0.324313724,0.058901204,0,0,0,0,0.863057325,0.046875,0.737991266,0.820359281,0,0,0.694347368,0.746804725,0.000159895,0,1
"('CALCIUM CITRATE', 'FBN2')",0,0,0,0,0,0,0,0,0.041401274,0.03125,0,0,0,0,0.505251816,0.694030972,0.000760257,0,1
"('PRALATREXATE', 'RFC1')",0,0,0,0,0,0,0,0,0.824840764,0.015625,0,0,0,0,0.683403744,0.739506569,3.80E-05,0,1
"('DULOXETINE', 'TEX10')",0,0,0,0,0,0,0,0,0.560509554,0.015625,0,0,0,0,0.630662678,0.726471513,0.000192075,0,1
"('RIBOFLAVIN', 'BLVRB')",0,0,0,0,0,0,0,0,0.917197452,0.015625,0,0,0,0,0.695035119,0.743436946,0.00010358,0,1
"('NIACINAMIDE', 'LDHA')",0,0,0.13711511,0.000490228,0,0,0,0,0.143312102,0.0625,0,0.467065868,0,0,0.583271531,0.733396887,1.52E-05,0,1
"('EPINEPHRINE', 'TPM3')",0.326300984,0.060031771,0.322321705,0.053323787,0,0,0,0,0.474522293,0.109375,0.669577875,0.773453094,0,0,0.635200305,0.756845384,0.000154867,0.006907282,1
"('IRBESARTAN', 'APOB')",0.511443549,0.217637466,0.416222889,0.231942183,0,0,0,0,0.77388535,0.234375,0.823871907,0.879241517,0,0,0.670890329,0.761339272,0.000192075,0.661593098,1
"('NEVIRAPINE', 'APOB')",0.440286186,0.22087631,0.431160766,0.212364988,0,0,0,0,0.668789809,0.234375,0.775836972,0.846307385,0,0,0.657196577,0.761339272,5.57E-05,0.661593098,1
"('TRIFLUOPERAZINE', 'APOB')",0.421940929,0.286109279,0.367704753,0.193959488,0,0,0,0,0.614649682,0.234375,0.751091703,0.829341317,0,0,0.648605135,0.761339272,0.000113636,0.661593098,1
"('BOSUTINIB', 'SIK3')",0.141022034,0.034331002,0.124614888,0.03489972,0.325659298,0.078607356,0,0,0.933121019,0.046875,0.851528384,0.898203593,0.882219706,0,0.697790603,0.751057598,0.000438455,0,1
"('BOSUTINIB', 'STK4')",0,0,0,0,0.325659298,0.078607356,0,0,0.933121019,0.015625,0,0,0.882219706,0,0.697790603,0.743676494,0.000438455,0,1
"('NERATINIB', 'ERBB2')",0.793705098,0.600906184,0.70268951,0.556283292,0,0,0,0,0.926751592,1,0.966521106,0.977045908,0,0,0.702283578,0.773588067,0.010137221,0.630828145,1
"('METFORMIN HYDROCHLORIDE', 'CIA30')",0,0,0,0,0,0,0,0,0.006369427,0.015625,0,0,0,0,0.152520869,0.58922645,0,0.000254859,1
"('METFORMIN HYDROCHLORIDE', 'GPDM')",0,0,0,0,0,0,0,0,0.006369427,0.015625,0,0,0,0,0.152520869,0.672494172,0,0.001075898,1
"('CLOFIBRATE', 'CDK1')",0.044676098,0.007838302,0.026966516,0.001476318,0,0,0,0,0.213375796,0.109375,0.528384279,0.663672655,0,0,0.486895385,0.671222917,0.000152856,0.078945992,1
"('CINNARIZINE', 'CDK1')",0.020994134,0.00516343,0.021925998,0.003093557,0,0,0,0,0.452229299,0.109375,0.58224163,0.751497006,0,0,0.510971129,0.671222917,0.000330853,0.078945992,1
"('CLOTRIMAZOLE', 'CDK1')",0.046187095,0.007534155,0.032826106,0.003229362,0,0,0,0,0.315286624,0.109375,0.365356623,0.704590818,0,0,0.617807557,0.671222917,0.018953616,0.078945992,1
"('CLOTRIMAZOLE', 'TRPM4')",0,0,0.266160268,0.031603091,0,0,0,0,0.315286624,0.046875,0,0.685628743,0,0,0.617807557,0.746804725,0.018953616,0,1
"('FINGOLIMOD', 'S1PR3')",0.936708861,0.209433972,0.329363171,0.063448951,0,0,0,0,0.506369427,0.046875,0.557496361,0.696606786,0,0,0.641390669,0.743077913,0.000126709,0,1
"('SIPONIMOD', 'S1PR3')",0.35161744,0.113992387,0.329363171,0.055043898,0,0,0,0,0.694267516,0.046875,0.557496361,0.696606786,0,0,0.665190618,0.743077913,8.61E-05,0,1
"('FINGOLIMOD HYDROCHLORIDE', 'S1PR3')",0.936708861,0.210155028,0.328420638,0.063300197,0,0,0,0,0.506369427,0.046875,0.557496361,0.696606786,0,0,0.641063931,0.743077913,0.000420354,0,1
"('ADENOSINE', 'TRPM4')",0,0,0.284653014,0.060619928,0,0,0,0,0.863057325,0.046875,0,0.821357285,0,0,0.692973201,0.746804725,4.05E-05,0,1
"('GLYBURIDE', 'TRPM4')",0,0,0.298538528,0.060642487,0,0,0,0,0.73566879,0.046875,0,0.821357285,0,0,0.675607618,0.746804725,0.000123693,0,1
"('OXIGLUTATIONE', 'MGST1')",0,0,0,0,0,0,0,0,0.48089172,0.015625,0,0,0,0,0.634550841,0.724192029,0.000360016,0,1
"('DACOMITINIB', 'ERBB2')",0.818449801,0.636847139,0.72396901,0.578157242,0,0,0,0,0.898089172,1,0.95342067,0.968063872,0,0,0.696756459,0.773588067,1.52E-05,0.630828145,1
"('LAPATINIB DITOSYLATE', 'ERBB2')",0.876120039,0.622972009,0.597010189,0.55498794,0,0,0,0,0.812101911,1,0.91411936,0.941117764,0,0,0.684084411,0.773588067,0.000250402,0.630828145,1
"('GANCICLOVIR', 'ERBB2')",0.64217351,0.593122925,0.608047353,0.612482386,0,0,0,0,0.863057325,1,0.937409025,0.957085828,0,0,0.694347368,0.773588067,0.000127715,0.630828145,1
"('TIPIRACIL', 'ERBB2')",0.661603375,0.583273152,0.550064124,0.577018484,0,0,0,0,0.789808917,1,0.903930131,0.934131737,0,0,0.68170401,0.773588067,0,0.630828145,1
"('MASOPROCOL', 'ERBB2')",0.033755274,0.027223617,0.264095365,0.12192346,0,0,0,0,0.324840764,1,0.691411936,0.788423154,0,0,0.616849904,0.773588067,0.000190064,0.630828145,1
"('RAMUCIRUMAB', 'ERBB2')",0.500765058,0.525511442,0.509765947,0.587854758,0,0,0,0,0.885350318,1,0.947598253,0.964071856,0,0,0.698135543,0.773588067,7.60E-05,0.630828145,1
"('AFATINIB DIMALEATE', 'ERBB2')",0.945147679,0.777151189,0.773555929,0.703730562,0,0,0,0,0.945859873,1,0.975254731,0.983033932,0,0,0.709930585,0.773588067,1.52E-05,0.630828145,1
"('TIVOZANIB', 'ERBB2')",0.640922929,0.595579953,0.588104701,0.534447113,0,0,0,0,0.792993631,1,0.905385735,0.935129741,0,0,0.684084411,0.773588067,0.000203137,0.630828145,1
"('TRIFLURIDINE', 'ERBB2')",0.590717299,0.597594575,0.598452133,0.634767438,0,0,0,0,0.891719745,1,0.950509461,0.966067864,0,0,0.698480594,0.773588067,3.13E-05,0.630828145,1
"('OSIMERTINIB MESYLATE', 'ERBB2')",0.658227848,0.633370175,0.637413129,0.608701785,0,0,0,0,0.828025478,1,0.92139738,0.946107784,0,0,0.685787988,0.773588067,1.52E-05,0.630828145,1
"('ERIBULIN', 'ERBB2')",0.476545048,0.445802034,0.473055146,0.460120714,0,0,0,0,0.796178344,1,0.906841339,0.936127745,0,0,0.694003659,0.773588067,0.003586783,0.630828145,1
"('FULVESTRANT', 'ERBB2')",0.518384569,0.312676147,0.424728271,0.312779617,0,0,0,0,0.598726115,1,0.816593886,0.874251497,0,0,0.663186355,0.773588067,0.000346943,0.630828145,1
"('ABEMACICLIB', 'ERBB2')",0.588436538,0.548190288,0.521262127,0.501933835,0,0,0,0,0.71656051,1,0.870451237,0.911177645,0,0,0.669546423,0.773588067,6.59E-05,0.630828145,1
"('LETROZOLE', 'ERBB2')",0.033522479,0.029373508,0.286874488,0.07904786,0,0,0,0,0.168789809,1,0.548762737,0.709580838,0,0,0.564013046,0.773588067,2.03E-05,0.630828145,1
"('FILGRASTIM', 'ERBB2')",0.583045647,0.619487924,0.58383806,0.671556233,0,0,0,0,0.910828025,1,0.959243086,0.972055888,0,0,0.704016715,0.773588067,1.94E-05,0.630828145,1
"('CHLORAMBUCIL', 'ERBB2')",0.423200454,0.278774189,0.382971232,0.287662986,0,0,0,0,0.503184713,1,0.772925764,0.844311377,0,0,0.641390669,0.773588067,0.000176991,0.630828145,1
"('EXEMESTANE', 'ERBB2')",0.03707359,0.030849333,0.258523535,0.06715064,0,0,0,0,0.191082803,1,0.630276565,0.746506986,0,0,0.582962928,0.773588067,0,0.630828145,1
"('TEMSIROLIMUS', 'ERBB2')",0.565204592,0.560035427,0.572066688,0.594263683,0,0,0,0,0.882165605,1,0.946142649,0.963073852,0,0,0.704363685,0.773588067,3.04E-05,0.630828145,1
"('RIBOCICLIB', 'ERBB2')",0.661040788,0.621274338,0.592278522,0.607646283,0,0,0,0,0.812101911,1,0.91411936,0.941117764,0,0,0.682383578,0.773588067,0.000146822,0.630828145,1
"('VINORELBINE', 'ERBB2')",0.62982402,0.667401811,0.630823537,0.698061149,0,0,0,0,0.974522293,1,0.983988355,0.989021956,0,0,0.714475191,0.773588067,1.52E-05,0.630828145,1
"('IXABEPILONE', 'ERBB2')",0.445124496,0.444136687,0.442535458,0.479773361,0,0,0,0,0.780254777,1,0.899563319,0.931137725,0,0,0.689203424,0.773588067,0.004200711,0.630828145,1
